STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/19/2008,0,,73,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/20/2008,0,,72,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/21/2008,0,,79,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/22/2008,0.01,,76,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/23/2008,0.18,,73,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/24/2008,0,,65,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/25/2008,0.6,,77,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/26/2008,0,,86,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/27/2008,0,,67,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/28/2008,0.42,,68,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/29/2008,0,,57,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/30/2008,0,,61,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/1/2008,0,,54,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/2/2008,0,,68,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/3/2008,0,,58,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/4/2008,0.01,,63,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/5/2008,0.31,,54,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/6/2008,1.31,,69,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/7/2008,0.49,,58,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/8/2008,0,,64,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/9/2008,0,,56,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/10/2008,0.61,,50,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/11/2008,0.24,,58,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/12/2008,0.33,,68,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/13/2008,0.19,,63,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/14/2008,0,,58,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/15/2008,0,,50,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/16/2008,0,,52,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/17/2008,0,,49,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/18/2008,0,,58,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/19/2008,0.01,,62,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/20/2008,0,,51,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/21/2008,0.13,,50,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/22/2008,0.42,,41,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/23/2008,0,,47,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/24/2008,0.05,,44,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/25/2008,0,,55,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/26/2008,0.07,,42,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/27/2008,0,,36,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/28/2008,0,,50,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/29/2008,0,,56,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/30/2008,0,,66,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/31/2008,0,,57,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/1/2008,0,,58,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/2/2008,0,,65,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/3/2008,0,,72,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/4/2008,0.05,,65,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/5/2008,0,,63,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/6/2008,1.69,,59,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/7/2008,0.21,,43,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/8/2008,0,,31,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/9/2008,0,,25,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/10/2008,0,,32,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/11/2008,0.05,,31,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/12/2008,0,,34,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/13/2008,0.05,,41,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/14/2008,0,,38,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/15/2008,0,,29,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/16/2008,0,,33,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/17/2008,0,,27,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/18/2008,0,,28,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/19/2008,0,,30,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/20/2008,0,,23,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/21/2008,0,,22,4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/22/2008,0,,29,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/23/2008,0,,33,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/24/2008,0,,29,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/25/2008,0,,35,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/26/2008,0,,40,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/27/2008,0,,37,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/28/2008,0,,38,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/29/2008,0,,36,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/30/2008,0,,31,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/1/2008,0,,22,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/2/2008,0,,40,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/3/2008,0,,20,10
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/4/2008,0,,16,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/5/2008,0,,25,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/6/2008,0,,18,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/7/2008,0,,16,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/8/2008,0.04,,22,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/9/2008,0,,16,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/10/2008,0,,33,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/11/2008,0,,15,-8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/12/2008,0,,25,-11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/13/2008,0.01,,27,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/14/2008,0.06,,24,-12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/15/2008,0,,-10,-20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/16/2008,0,,1,-21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/17/2008,0,,2,-10
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/18/2008,0,,8,-11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/19/2008,0,,17,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/20/2008,0.06,,17,-15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/21/2008,0,,0,-15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/22/2008,0,,4,-22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/23/2008,0.03,,16,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/24/2008,0,,2,-13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/25/2008,0,,23,-6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/26/2008,0,,34,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/27/2008,0,,32,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/28/2008,0,,25,-5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/29/2008,0,,36,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/30/2008,0.17,,12,-15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",12/31/2008,0,,13,-24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/1/2009,0,,27,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/2/2009,0,,8,-12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/3/2009,0.1,,17,4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/4/2009,0,,4,-15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/5/2009,0,,15,-12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/6/2009,0,,19,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/7/2009,0,,3,-8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/8/2009,0,,7,-12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/9/2009,0,,14,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/10/2009,0,,10,-9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/11/2009,0,,12,-3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/12/2009,0.02,,11,-18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/13/2009,0.01,,-8,-31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/14/2009,0,,-8,-25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/15/2009,0,,-13,-31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/16/2009,0,,13,-22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/17/2009,0,,24,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/18/2009,0,,27,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/19/2009,0,,23,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/20/2009,0,,17,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/21/2009,0,,26,8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/22/2009,0,,22,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/23/2009,0,,17,-13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/24/2009,0,,-6,-18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/25/2009,0,,-4,-13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/26/2009,0,,-3,-15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/27/2009,0,,4,-16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/28/2009,0.02,,21,-2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/29/2009,0,,16,-6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/30/2009,0,,23,-13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/31/2009,0,,44,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/1/2009,0,,25,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/2/2009,0,,13,-10
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/3/2009,0,,5,-16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/4/2009,0,,13,-13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/5/2009,0,,33,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/6/2009,0,,39,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/7/2009,0,,33,14
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/8/2009,0,,32,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/9/2009,0.16,,40,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/10/2009,0.05,,39,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/11/2009,0,,30,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/12/2009,0,,24,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/13/2009,0,,17,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/14/2009,0,,11,0
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/15/2009,0,,22,-3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/16/2009,0,,31,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/17/2009,0,,32,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/18/2009,0,,27,-3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/19/2009,0,,11,-9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/20/2009,0.05,,20,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/21/2009,0,,11,-1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/22/2009,0,,14,-5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/23/2009,0,,19,-5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/24/2009,0,,34,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/25/2009,0,,32,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/26/2009,0.13,,14,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/27/2009,0,,8,-8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/28/2009,0,,7,-15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/1/2009,0,,8,-16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/2/2009,0,,18,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/3/2009,0,,28,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/4/2009,0,,34,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/5/2009,0,,42,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/6/2009,0,,33,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/7/2009,0,,23,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/8/2009,0,,38,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/9/2009,0,,33,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/10/2009,0.06,,24,-6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/11/2009,0,,-1,-13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/12/2009,0,,13,-17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/13/2009,0,,30,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/14/2009,0,,45,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/15/2009,0,,49,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/16/2009,0,,52,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/17/2009,0,,45,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/18/2009,0,,36,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/19/2009,0,,32,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/20/2009,0.08,,44,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/21/2009,0,,39,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/22/2009,1.12,,53,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/23/2009,0.83,,45,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/24/2009,0.37,,48,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/25/2009,0.04,,39,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/26/2009,0,,22,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/27/2009,0,,23,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/28/2009,0,,32,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/29/2009,0,,41,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/30/2009,0,,34,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/31/2009,0.27,,34,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/1/2009,0.02,,32,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/2/2009,0,,33,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/3/2009,0,,38,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/4/2009,0,,38,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/5/2009,0,,36,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/6/2009,0,,35,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/7/2009,0,,42,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/8/2009,0,,44,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/9/2009,0,,46,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/10/2009,0,,50,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/11/2009,0,,55,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/12/2009,0,,56,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/13/2009,0,,58,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/14/2009,0,,62,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/15/2009,0,,67,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/16/2009,0,,68,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/17/2009,0,,68,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/18/2009,0,,53,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/19/2009,0,,54,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/20/2009,0.03,,45,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/21/2009,0,,59,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/22/2009,0,,58,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/23/2009,0,,88,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/24/2009,0,,63,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/25/2009,0,,55,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/26/2009,0.11,,45,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/27/2009,0.01,,51,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/28/2009,0,,60,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/29/2009,0.59,,51,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/30/2009,0.01,,52,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/1/2009,0,,57,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/2/2009,0,,61,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/3/2009,0,,62,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/4/2009,0.05,,69,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/5/2009,0.04,,68,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/6/2009,0,,74,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/7/2009,0,,71,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/8/2009,0,,58,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/9/2009,0.01,,54,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/10/2009,0,,57,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/11/2009,0.02,,61,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/12/2009,0.01,,69,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/13/2009,0.06,,69,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/14/2009,0,,55,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/15/2009,0,,68,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/16/2009,0,,54,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/17/2009,0,,66,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/18/2009,0,,85,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/19/2009,0,,77,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/20/2009,0,,88,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/21/2009,0,,67,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/22/2009,0,,75,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/23/2009,0,,67,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/24/2009,0,,73,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/25/2009,0,,79,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/26/2009,0.05,,66,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/27/2009,0,,56,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/28/2009,0,,79,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/29/2009,0.01,,77,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/30/2009,0,,67,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/31/2009,0,,87,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/1/2009,0,,69,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/2/2009,0,,64,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/3/2009,0,,67,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/4/2009,0,,76,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/5/2009,0,,61,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/6/2009,0.08,,52,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/7/2009,0.08,,53,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/8/2009,0.22,,55,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/9/2009,0,,62,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/10/2009,0,,67,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/11/2009,0,,69,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/12/2009,0,,72,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/13/2009,0.02,,79,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/14/2009,0,,82,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/15/2009,0,,78,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/16/2009,0.5,,74,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/17/2009,0,,74,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/18/2009,0.2,,78,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/19/2009,0,,80,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/20/2009,0,,83,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/21/2009,1.05,,76,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/22/2009,0,,83,66
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/23/2009,0,,89,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/24/2009,0.07,,82,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/25/2009,0,,84,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/26/2009,0.08,,87,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/27/2009,0.48,,77,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/28/2009,0,,75,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/29/2009,0,,69,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/30/2009,0,,74,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/1/2009,0,,77,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/2/2009,0,,80,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/3/2009,0,,78,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/4/2009,0,,79,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/5/2009,0,,82,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/6/2009,0,,82,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/7/2009,0,,78,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/8/2009,0,,81,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/9/2009,0.01,,81,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/10/2009,0.02,,79,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/11/2009,0,,74,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/12/2009,0,,75,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/13/2009,0,,75,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/14/2009,0.35,,76,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/15/2009,0.01,,71,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/16/2009,0,,65,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/17/2009,0,,66,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/18/2009,0,,69,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/19/2009,0,,76,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/20/2009,0.01,,79,55
